occupation_construction_rate,occupation_public_rate,occupation_education_rate,occupation_manufacturing_rate,occupation_arts_rate,travel_time_average,travel_time_less_than_10_rate,travel_time_10_19_rate,travel_time_20_29_rate,travel_time_30_39_rate,travel_time_40_59_rate,travel_time_60_89_rate,incentive_nonresidential_state_level,feedin_tariff,sales_tax,cooling_design_temperature,heating_fuel_gas_rate,heating_fuel_electricity_rate,heating_fuel_fuel_oil_kerosene_rate,heating_fuel_coal_coke_rate,electricity_consume_commercial,electricity_consume_industrial,electricity_consume_total,diversity,age_18_24_rate,age_25_34_rate,age_more_than_85_rate,age_75_84_rate,household_count,housing_unit_count,housing_unit_occupied_count,education_college_rate,race_white_rate,race_black_africa_rate,race_asian_rate,earth_temperature_amplitude,relative_humidity,atmospheric_pressure,elevation,total_area,land_area,number_of_solar_system_per_household,solar_panel_area_divided_by_area,solar_panel_area_per_capita
0.058715596,0.005504587,0.28440367,0.189602446,0.056880734,25,0.157419355,0.247741935,0.267741935,0.179354839,0.072258065,0.037419355,4,0,0,31.04,0.542565947,0.222422062,0.012589928,0.213429257,5396,37262,43780,0.026558837,0.083944374,0.126169406,0.016940582,0.06346397,1668,2160,1668,0.294762916,0.986599241,0.001264223,0.001264223,18.29,0.68,100,155,251.9882,249.8305,0,0,0
0.077560241,0.017319277,0.399096386,0.131777108,0.085090361,23,0.323208723,0.228971963,0.144080997,0.056074766,0.186137072,0.052959502,4,0,0,31.04,0.640595903,0.340782123,0,0.018621974,5396,37262,43780,0.078391847,0.090985442,0.156774916,0.04787234,0.082586786,1611,1669,1611,0.315768139,0.95968645,0.019036954,0,18.29,0.68,100,155,13.25274,12.79336,0.000620732,0.622592329,0.002309926
0.060318828,0.04566997,0.285221887,0.177509694,0.030590263,38,0.059236507,0.213690215,0.186046512,0.202720491,0.128126371,0.162351909,4,0,0,31.22,0.427180527,0.231237323,0.005273834,0.330223124,5396,37262,43780,0.086410787,0.053981744,0.076329871,0.013220019,0.056814605,2465,3050,2465,0.245780347,0.955146364,0.005980485,0,18.45,0.673,99.3,212,379.7605,378.5472,0,0,0
0.075392039,0.043425814,0.199034982,0.232810615,0.096501809,30,0.08611482,0.252336449,0.208277704,0.196261682,0.159546061,0.054739653,4,0,0,31.13,0.309303758,0.538508934,0,0.152187307,5396,37262,43780,0.117721131,0.066839868,0.097779877,0.010864431,0.063297119,1623,1982,1623,0.255297334,0.938119981,0,0.045111006,18.06,0.682,98.6,266,242.7565,227.4617,0,0,0
0.096525097,0.021879022,0.22007722,0.200772201,0.023166023,35,0.099865047,0.402159244,0.112010796,0.068151147,0.147773279,0.067476383,4,0,0,31.13,0.416193182,0.480823864,0,0.099431818,5396,37262,43780,0.193557272,0.089203155,0.102257275,0.026924123,0.04541746,1408,1719,1408,0.27582205,0.896382921,0.026924123,0.025292358,18.06,0.682,98.6,266,147.1328,143.5758,0.000710227,0.088863806,0.003555828
0.052777778,0.075694444,0.310416667,0.197222222,0.046527778,23,0.446745562,0.176775148,0.062869822,0.084319527,0.090236686,0.108727811,4,0,0,31.13,0.615956728,0.338066261,0,0.022988506,5396,37262,43780,0.192722484,0.050385463,0.094162996,0.029735683,0.05561674,1479,1795,1479,0.269044965,0.896200441,0.045429515,0.042125551,18.06,0.682,98.6,266,14.75932,14.37184,0,0,0
0.080588648,0.052557814,0.33847232,0.120532586,0.014716188,27,0.213846154,0.273076923,0.151538462,0.086153846,0.170769231,0.061538462,4,0,0,31.13,0.419230769,0.49,0,0.074615385,5396,37262,43780,0.079415834,0.047603731,0.12383403,0.02026375,0.058539723,1300,1525,1300,0.323937554,0.958829206,0,0,18.06,0.682,98.6,266,123.481,122.8597,0,0,0
0.066919192,0.059343434,0.303661616,0.154040404,0.051136364,17,0.569100391,0.155801825,0.033246415,0.044328553,0.117340287,0.080182529,4,0,0,31.13,0.512687428,0.476355248,0,0.006920415,5396,37262,43780,0.114806223,0.125,0.091850829,0.041896869,0.060773481,1734,1932,1734,0.230243161,0.94014733,0.025782689,0,18.06,0.682,98.6,266,8.908239,8.822061,0.000576701,3.766147249,0.007723237
0.020853081,0.108056872,0.289099526,0.170616114,0.023696682,29,0.253388947,0.192909281,0.087591241,0.075078206,0.216892596,0.157455683,4,0,0,31.13,0.392488263,0.376525822,0,0.230985915,5396,37262,43780,0.062298609,0.098502496,0.078535774,0.021630616,0.04093178,1065,1180,1065,0.21376636,0.968053245,0.01031614,0,18.06,0.682,98.6,266,194.5218,191.0336,0,0,0
0.154198473,0.035114504,0.220610687,0.100763359,0.026717557,35,0.067961165,0.232200647,0.09789644,0.194174757,0.231391586,0.144012945,4,0,0,31.3,0.242068966,0.562758621,0,0.175172414,5396,37262,43780,0.128532365,0.079820124,0.107363687,0.029229904,0.059021922,1450,1722,1450,0.242626819,0.932546374,0.029792018,0,18.08,0.683,99.3,209,149.6701,146.3439,0,0,0
0.11952381,0.043809524,0.22952381,0.130952381,0.03,28,0.090909091,0.32231405,0.180359747,0.176470588,0.128342246,0.086533787,4,0,0,31.3,0.169216504,0.670839128,0.002318034,0.111265647,5396,37262,43780,0.136451512,0.050491679,0.084341906,0.02704236,0.068267776,2157,2417,2157,0.220005321,0.927950076,0.04387292,0,18.08,0.683,99.3,209,208.6154,207.5844,0,0,0
0.036887317,0.060131379,0.233956544,0.089439111,0.113693785,18,0.413704276,0.232354456,0.139103555,0.072127769,0.080886141,0.052035033,4,0,0,31.3,0.333333333,0.660357518,0,0,5396,37262,43780,0.344044069,0.092456041,0.128190584,0.027226319,0.051238419,1902,2161,1902,0.220752499,0.786349026,0.193231235,0,18.08,0.683,99.3,209,32.22391,30.69894,0.001051525,1.616428955,0.0098483
0.068119891,0.057220708,0.282016349,0.0626703,0.066757493,16,0.439942113,0.282199711,0.08683068,0.069464544,0.059334298,0.062228654,4,0,0,31.3,0.725058005,0.241299304,0,0.027842227,5396,37262,43780,0.228035369,0.106158088,0.122702206,0.017922794,0.058823529,862,1061,862,0.356936416,0.871323529,0.111672794,0,18.08,0.683,99.3,209,19.31105,17.71703,0,0,0
0.085106383,0.055646481,0.203764321,0.221767594,0.049099836,28,0.189279732,0.317420436,0.225293132,0.049413735,0.084589615,0.083752094,4,0,0,31.3,0.3451015,0.629302736,0,0.022065313,5396,37262,43780,0.451262563,0.095607235,0.135105205,0.027316353,0.023255814,1133,1323,1133,0.289225941,0.669250646,0.317460317,0,18.08,0.683,99.3,209,75.51456,72.54607,0.001765225,1.127819121,0.031438451
0.084287201,0.017689906,0.147762747,0.178980229,0.066597294,20,0.281318681,0.343956044,0.096703297,0.114285714,0.084615385,0.064835165,4,0,0,31.3,0.354312354,0.533799534,0,0.1002331,5396,37262,43780,0.139074655,0.100478469,0.129186603,0.018181818,0.050239234,858,1041,858,0.325016858,0.926794258,0.037320574,0.005263158,18.08,0.683,99.3,209,81.3326,77.35917,0.002331002,0.542250854,0.021101757
0.081909252,0.013553329,0.202121391,0.147318798,0.107248085,31,0.153590426,0.169547872,0.201462766,0.208111702,0.176196809,0.047207447,4,0,0,30.57,0.292852625,0.418722328,0,0.288425047,5396,37262,43780,0.076747609,0.081094405,0.086024156,0.031550407,0.073206803,1581,2157,1581,0.251805986,0.960315504,0,0.002464876,18.54,0.683,98,323,233.0502,231.9871,0.000632511,0.12730565,0.007312942
0.087524494,0.023514043,0.274983671,0.102547355,0.058785108,42,0.115439093,0.21388102,0.151558074,0.076487252,0.206090652,0.147308782,4,0,0,31.13,0.321573164,0.237709659,0,0.440717178,5396,37262,43780,0.102197208,0.047058824,0.101627034,0.023529412,0.047058824,1729,2522,1729,0.248259861,0.946933667,0,0.006758448,18.06,0.682,98.6,266,590.1358,588.9086,0,0,0
0.13804046,0.013486712,0.099166997,0.435541452,0.051170171,21,0.502981261,0.141822828,0.030238501,0.114565588,0.117120954,0.068568995,4,0,0,32.04,0.364510957,0.624799572,0,0.010689471,5396,37262,43780,0.606182502,0.083651399,0.147423664,0.014631043,0.035782443,1871,2026,1871,0.183786785,0.427003817,0.08571883,0.014631043,17.81,0.675,99.4,197,7.321148,7.266898,0.000534474,4.349372958,0.005063995
0.103828306,0.046983759,0.234338747,0.247099768,0.015081206,26,0.162846803,0.425211098,0.036791315,0.057297949,0.247889023,0.05066345,4,0,0,32.04,0.174763407,0.723028391,0,0.102208202,5396,37262,43780,0.374493501,0.104808878,0.07891492,0.007151665,0.063378545,1585,1737,1585,0.298756799,0.775339088,0,0,17.81,0.675,99.4,197,221.3688,220.2451,0,0,0
0.117847993,0.059777968,0.144321093,0.222886422,0.025619129,28,0.092979127,0.179316888,0.274193548,0.236242884,0.116698292,0.096774194,4,0,0,32.17,0.340088106,0.564757709,0,0.095154185,5396,37262,43780,0.219957067,0.090333919,0.128646749,0.017223199,0.035852373,1135,1299,1135,0.313357034,0.879086116,0.081195079,0,17.3,0.684,100.1,138,188.9518,175.5445,0,0,0
0.044393853,0.064314172,0.200910643,0.235059761,0.073989755,24,0.205250597,0.430190931,0.104415274,0.074582339,0.126491647,0.020883055,4,0,0,32.04,0.18328841,0.745956873,0,0.059299191,5396,37262,43780,0.380483468,0.088235294,0.110294118,0.010539216,0.039705882,1484,1816,1484,0.304330552,0.765931373,0.017401961,0,17.81,0.675,99.4,197,163.6356,162.0699,0,0,0
0.097446587,0.024491923,0.198540907,0.192808755,0.105784263,21,0.150485437,0.368392665,0.247033441,0.150485437,0.04368932,0.014563107,4,0,0,31.13,0.187796209,0.674763033,0,0.099526066,5396,37262,43780,0.070553905,0.06527977,0.119320899,0.019368723,0.042324247,1688,1848,1688,0.279077323,0.963892874,0.008847441,0.008130081,18.06,0.682,98.6,266,82.08006,76.27943,0,0,0
0.031979533,0.020786697,0.20818676,0.226095299,0.09178126,13,0.37921078,0.446262432,0.102662817,0.033365415,0.00994546,0.023740776,4,0,0,31.13,0.330122268,0.655427936,0,0,5396,37262,43780,0.244467886,0.139191514,0.189220183,0.006307339,0.032683486,2699,3337,2699,0.313342631,0.866399083,0.032826835,0.009461009,18.06,0.682,98.6,266,7.602175,7.598827,0.002223046,18.218639,0.019853968
0.041394336,0.004901961,0.369281046,0.021786492,0.158496732,12,0.478311841,0.398007034,0.019343494,0.041617819,0.046307151,0.011137163,4,0,0,31.13,0.392370572,0.607629428,0,0,5396,37262,43780,0.258278236,0.592044581,0.084550346,0.027094543,0.053612606,1101,1251,1101,0.302256532,0.856072252,0.086856264,0.028631822,18.06,0.682,98.6,266,7.203809,5.746219,0.00181653,8.643034824,0.011964407
0.054803789,0.033491204,0.291948579,0.142760487,0.067997294,14,0.354595336,0.440672154,0.085733882,0.056584362,0.044238683,0.013717421,4,0,0,31.13,0.523541813,0.456078707,0,0.007378777,5396,37262,43780,0.193283247,0.134992888,0.127027027,0.033285917,0.050071124,2846,3005,2846,0.286272806,0.89658606,0.034566145,0.00227596,18.06,0.682,98.6,266,2.903962,2.903962,0,0,0
0.093163944,0.018753781,0.209921355,0.189352692,0.065940714,29,0.090909091,0.149538867,0.260869565,0.301054018,0.147562582,0.034914361,4,0,0,31.13,0.194831014,0.591119947,0,0.191517561,5396,37262,43780,0.073772032,0.121352956,0.105344694,0.013426285,0.063258456,1509,1897,1509,0.21963144,0.961786729,0,0,18.06,0.682,98.6,266,408.8954,408.6682,0,0,0
0.062889518,0.026062323,0.284985836,0.139943343,0.068555241,22,0.123368921,0.240213523,0.350533808,0.206405694,0.06168446,0.017793594,4,0,0,31.3,0.342447027,0.626110731,0,0.031442242,5396,37262,43780,0.079495321,0.089130435,0.182850242,0.02294686,0.04057971,1463,1696,1463,0.366457333,0.959178744,0.011111111,0.010144928,18.08,0.683,99.3,209,46.86105,44.69493,0,0,0
0.077594568,0.031037827,0.272065955,0.145974782,0.100387973,20,0.130742049,0.49091368,0.227158001,0.081019687,0.027511358,0.014891469,4,0,0,31.13,0.177798982,0.755725191,0,0.044847328,5396,37262,43780,0.050540098,0.099248805,0.115297064,0.011950831,0.037901206,3144,3432,3144,0.244897959,0.974277259,0.006032324,0.001251992,18.06,0.682,98.6,266,87.32692,84.77213,0.002544529,3.433008725,0.034121794
0.070233196,0.019753086,0.18957476,0.242524005,0.090260631,18,0.394654535,0.367927211,0.083593972,0.050611316,0.062553312,0.015353995,4,0,0,31.13,0.407894737,0.590027701,0,0.002077562,5396,37262,43780,0.344525006,0.118577575,0.133763604,0.016198431,0.030245507,2888,3160,2888,0.26993594,0.80005062,0.101493293,0,18.06,0.682,98.6,266,22.77017,22.26682,0.000692521,1.302671497,0.00375374
0.033136483,0.037729659,0.182742782,0.105971129,0.112860892,21,0.127564979,0.375170999,0.293433653,0.115937073,0.0249658,0.03625171,4,0,0,31.13,0.282951855,0.677979479,0,0.029597474,5396,37262,43780,0.164506013,0.088609467,0.104289941,0.018786982,0.042751479,2534,2808,2534,0.355404517,0.912573964,0.012721893,0.015532544,18.06,0.682,98.6,266,47.41022,46.97288,0.001183899,0.858520159,0.006021099
0.115270351,0.023767083,0.161616162,0.207961973,0.009506833,29,0.046125461,0.227552276,0.389298893,0.171586716,0.089175892,0.035670357,4,0,0,31.3,0.205094709,0.670150229,0.004572175,0.114304376,5396,37262,43780,0.048848093,0.058783935,0.136414629,0.009199013,0.061925062,1531,1941,1531,0.261762757,0.975095356,0,0,18.08,0.683,99.3,209,104.6448,104.3437,0,0,0
0.049952875,0.042412818,0.172950047,0.304429783,0.059849199,21,0.192727273,0.436883117,0.10961039,0.098181818,0.097142857,0.048831169,4,0,0,32.22,0.400679117,0.531409168,0.005093379,0.062818336,5396,37262,43780,0.471879478,0.069720308,0.100324281,0.017430077,0.03891366,1767,2195,1767,0.337875503,0.677746251,0.254965545,0,17.3,0.685,100.5,110,168.6915,163.6863,0.001131862,0.34983347,0.011960667
0.061594203,0.016304348,0.227657005,0.1352657,0.057971014,23,0.31061599,0.171690695,0.192005242,0.139580603,0.082568807,0.088466579,4,0,0,32.04,0.315967524,0.621786198,0,0.062246279,5396,37262,43780,0.189111752,0.076520439,0.116151545,0.026171486,0.041375872,1478,1927,1478,0.255628177,0.898803589,0.040877368,0.000747757,17.81,0.675,99.4,197,418.5627,416.9264,0,0,0
0.055005501,0.02530253,0.201320132,0.302530253,0.069856986,15,0.545612009,0.259815242,0.058891455,0.030600462,0.038106236,0.046766744,4,0,0,32.22,0.44789357,0.521064302,0,0.021618625,5396,37262,43780,0.625463655,0.091126058,0.127793448,0.024083315,0.06378824,1804,2111,1804,0.282527881,0.482100239,0.332610111,0,17.3,0.685,100.5,110,8.059741,7.940927,0.002217295,10.75811095,0.018812668
0.10212766,0.014468085,0.223829787,0.037446809,0.188085106,23,0.356862745,0.284313725,0.103921569,0.012745098,0.044117647,0.184313725,4,0,0,30.57,0.643824701,0.296414343,0,0.059760956,5396,37262,43780,0.094973445,0.048956357,0.067552182,0.032258065,0.075521822,1255,1693,1255,0.317164179,0.950664137,0.002656546,0,18.54,0.683,98,323,20.25426,20.18537,0.001593625,0.705939789,0.005426295
0.069450362,0.02258202,0.256071581,0.066467831,0.173412867,20,0.125733855,0.434931507,0.289138943,0.102250489,0.020058708,0.01369863,4,0,0,30.57,0.273076923,0.574038462,0,0.113141026,5396,37262,43780,0.076141089,0.058887677,0.084748403,0.031469076,0.089889391,3120,4082,3120,0.455065037,0.960897336,0.017136626,0,18.54,0.683,98,323,153.882,146.4537,0.000320513,0.36659059,0.008788237
0.089917355,0.017190083,0.13553719,0.31338843,0.098181818,16,0.525347222,0.261458333,0.040972222,0.047916667,0.073611111,0.03125,4,0,0,30.57,0.558408216,0.376551134,0,0.06504065,5396,37262,43780,0.127807476,0.070791604,0.143092331,0.013856496,0.037728083,2337,2717,2337,0.20891242,0.932775415,0.004801756,0,18.54,0.683,98,323,38.82299,38.79226,0.001283697,1.217036667,0.006482234
0.096103896,0.012987013,0.205714286,0.22025974,0.061818182,22,0.157924422,0.371122391,0.183869148,0.139875917,0.100394811,0.034404963,4,0,0,30.57,0.502380952,0.345833333,0,0.151190476,5396,37262,43780,0.086445037,0.081111111,0.085777778,0.019777778,0.07,1680,1918,1680,0.290239173,0.955333333,0.000222222,0.008888889,18.54,0.683,98,323,167.0091,165.9774,0,0,0
0.097250168,0.036217304,0.101274313,0.442991281,0.029845741,20,0.331083481,0.273179396,0.137833037,0.129307282,0.062522202,0.042628774,4,0,0,30.57,0.500967118,0.405029014,0.006576402,0.087427466,5396,37262,43780,0.136337257,0.095995289,0.099528857,0.007508834,0.03828033,2585,3151,2585,0.278047703,0.92844523,0.000441696,0.009717314,18.54,0.683,98,323,258.8314,258.6782,0.000386847,0.067186324,0.002560355
0.081008101,0.01620162,0.199819982,0.307830783,0.02610261,30,0.098019802,0.287128713,0.2,0.182178218,0.103960396,0.054455446,4,0,0,32.35,0.496183206,0.363549618,0,0.139312977,5396,37262,43780,0.336444689,0.055597579,0.122919818,0.023827534,0.046898638,1048,1458,1048,0.202506266,0.790847201,0.194780635,0,17.34,0.681,100.9,75,343.2874,340.9264,0.000954198,0.098658626,0.012809479
0.101590106,0.044169611,0.199646643,0.198763251,0.01590106,24,0.213565536,0.19431714,0.125572869,0.251145738,0.173235564,0.034830431,4,0,0,32.35,0.482822656,0.429897864,0.00185701,0.076137419,5396,37262,43780,0.39519624,0.132256824,0.0757401,0.030757401,0.06805075,1077,1431,1077,0.218265365,0.736639754,0.249134948,0.004229143,17.34,0.681,100.9,75,289.1261,287.6546,0.000928505,0.073539328,0.008174602
0.056537102,0.050479556,0.264008077,0.164563352,0.084300858,34,0.016606124,0.160871821,0.199273482,0.285936689,0.215879606,0.077841204,4,0,0,31.91,0.291267306,0.631522897,0,0.062832801,5396,37262,43780,0.171973246,0.061006412,0.129395765,0.003497183,0.034194677,1878,2230,1878,0.345152988,0.906547503,0.077715174,0.003691471,17.82,0.684,100.3,124,249.8262,249.6518,0,0,0
0.064039409,0.0591133,0.21182266,0.218596059,0.035714286,30,0.115513768,0.263263936,0.126930826,0.111484218,0.243116185,0.134989926,4,0,0,31.91,0.406275805,0.486374897,0.009083402,0.091659785,5396,37262,43780,0.026625892,0.089739663,0.128024502,0.015620214,0.063705972,1211,1493,1211,0.268766178,0.986523737,0,0,17.82,0.684,100.3,124,128.9267,128.7505,0.003303055,0.79455306,0.031374917
0.092378753,0.057159353,0.226327945,0.237875289,0.032332564,28,0.144592953,0.282503038,0.17436209,0.117253949,0.157351154,0.100850547,4,0,0,31.91,0.467917676,0.463680387,0,0.061743341,5396,37262,43780,0.179228899,0.064148254,0.115229271,0.019482062,0.045854122,1652,1859,1652,0.255319149,0.903777619,0.058683773,0.000237586,17.82,0.684,100.3,124,236.1113,235.4041,0,0,0
0.072214883,0.091149273,0.212241303,0.086745927,0.078819903,29,0.201726488,0.20945025,0.049522944,0.169014085,0.276692413,0.088596093,4,0,0,31.91,0.556657224,0.434372049,0,0.008970727,5396,37262,43780,0.066528559,0.094791091,0.123320449,0.021166943,0.044174489,2118,2238,2118,0.268756999,0.965948831,0.007178355,0.014356709,17.82,0.684,100.3,124,18.06596,18.00228,0,0,0
0.048473968,0.059245961,0.147217235,0.323159785,0.023339318,24,0.156603774,0.247169811,0.09245283,0.332075472,0.122641509,0.047169811,4,0,0,32.35,0.44516129,0.440322581,0,0.114516129,5396,37262,43780,0.513742824,0.059670782,0.054869684,0.020576132,0.037037037,620,958,620,0.166194523,0.534293553,0.4478738,0.002057613,17.34,0.681,100.9,75,363.9612,363.9171,0,0,0
0.057142857,0.074025974,0.176623377,0.242857143,0.044155844,26,0.236662107,0.132694938,0.266757866,0.162790698,0.117647059,0.050615595,4,0,0,32.35,0.244755245,0.576223776,0,0.160839161,5396,37262,43780,0.265627446,0.056741573,0.050561798,0.02247191,0.062359551,715,1023,715,0.259541985,0.846629213,0.130898876,0,17.34,0.681,100.9,75,279.922,279.2653,0,0,0
0.045187793,0.089201878,0.312793427,0.138497653,0.071596244,22,0.363250455,0.287446938,0.027895694,0.096422074,0.097028502,0.107944209,4,0,0,32.35,0.541557763,0.397281756,0,0.038682697,5396,37262,43780,0.538568077,0.093520518,0.105615551,0.026781857,0.071058315,1913,2319,1913,0.177520661,0.448164147,0.509071274,0.037580994,17.34,0.681,100.9,75,24.223,24.20403,0.000522739,0.654715693,0.003425308
0.020466174,0.035815804,0.193860148,0.028993746,0.061398522,20,0.064691657,0.474002418,0.27267231,0.109431681,0.061668682,0.013301088,15,0,20,35.26,0.57680051,0.413639261,0,0,7753,159939,168720,0.203676801,0.059151194,0.089920424,0.032360743,0.052519894,1569,1769,1569,0.196308129,0.890450928,0.012201592,0.032891247,24.9,0.362,92.6,776,1.005076,1.005076,0.031867431,1394.756397,0.371839836
0.089223638,0.033217458,0.194283507,0.050984936,0.157203553,27,0.04,0.379555556,0.179555556,0.193333333,0.128,0.043555556,15,0,20,33.65,0.019642078,0.962025316,0,0,7753,159939,168720,0.516050026,0.118461538,0.210940171,0.01008547,0.010940171,2291,2771,2291,0.366336634,0.673846154,0.05008547,0.068547009,22.88,0.392,89.3,1087,0.5880479,0.5880479,0.009166303,1203.423769,0.120969371
0.013061852,0.023050327,0.234344987,0.017287745,0.063004226,18,0.188552189,0.427188552,0.227693603,0.082491582,0.030723906,0.043350168,15,0,20,33.65,0.354741596,0.645258404,0,0,7753,159939,168720,0.387308633,0.086012526,0.144258873,0.045929019,0.049686848,1993,2392,1993,0.311913146,0.774530271,0.082881002,0.048643006,22.88,0.392,89.3,1087,1.013266,1.013266,0.015052684,986.702608,0.208724886
0.063034188,0,0.139957265,0.182692308,0.08974359,21,0.158748552,0.414831981,0.17612978,0.10428737,0.105446118,0.010428737,15,0,20,35.26,0.343959732,0.60738255,0,0,7753,159939,168720,0.570634209,0.15442404,0.127712855,0.002921536,0.020033389,596,674,596,0.168618267,0.539232053,0.035475793,0.013355593,24.9,0.362,92.6,776,1.003693,0.9710755,0.003355705,21.20538102,0.00888301
0.077403246,0.034956305,0.129213483,0.079900125,0.031210986,39,0,0.110384301,0.107113655,0.277187244,0.272281276,0.233033524,15,0,20,33.65,0.643040575,0.341551104,0,0.00719055,7753,159939,168720,0.085683638,0.006446814,0.017604761,0.00396727,0.107116291,1947,3412,1947,0.240601504,0.955864121,0.006446814,0.017852715,22.88,0.392,89.3,1087,1058.022,1045.732,0.058551618,2.898346346,0.760355616
