Energy,Energy,Energy,Energy,Energy,Energy,Energy,Energy,Energy,Energy,Employment,Energy,Energy,Energy,Energy,Energy,Energy,Energy,Energy,Energy
10.15,1.74,35.26,0.024135157,0.975864843,0,0,0,0,0,30460,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,0,33.65,0.184573003,0.809458219,0,0,0,0,0.005968779,47115,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,0,33.65,0.326068003,0.656059285,0,0,0,0.017872711,0,63981,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,0,33.65,0.140517697,0.841521395,0,0,0.01056524,0,0.007395668,42966,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,0,33.65,0.065625,0.928125,0,0,0,0,0.00625,51250,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,0,33.65,0.284306293,0.694465504,0,0,0,0,0.021228203,36230,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,0,33.65,0.367149758,0.632850242,0,0,0,0,0,59837,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,0,33.65,0.337039877,0.662960123,0,0,0,0,0,69316,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,0,33.65,0.061403509,0.924242424,0,0,0,0,0.014354067,89063,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,0,33.65,0.035353535,0.950757576,0,0,0.007575758,0,0.006313131,127879,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,0,33.65,0.022041763,0.966357309,0,0,0.004640371,0,0.006960557,58173,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,0,33.65,0.028629857,0.965235174,0,0,0,0,0.006134969,87614,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,0,33.65,0.298089172,0.675159236,0,0,0,0,0.026751592,29375,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,0,33.65,0.102629891,0.881334189,0,0.005131495,0.004490058,0,0.006414368,46164,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,0,33.65,0.231297186,0.76321208,0,0,0,0,0.005490734,82621,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,0,33.65,0.05811138,0.94188862,0,0,0,0,0,63550,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,0,33.65,0.2631242,0.7368758,0,0,0,0,0,126000,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.031855956,0.968144044,0,0,0,0,0,43065,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.125670498,0.868965517,0,0,0,0,0.005363985,64514,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,0,33.65,0.055608215,0.927014218,0,0,0,0,0.017377567,46547,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.514845606,0.4804038,0,0,0,0,0.004750594,73438,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,0,33.65,0.065407957,0.920431558,0,0,0,0,0.014160486,44258,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,0,33.65,0.070422535,0.916234248,0,0,0.007412898,0,0.005930319,84940,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,0,33.65,0.683501684,0.316498316,0,0,0,0,0,82098,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.213623726,0.772937905,0,0,0,0.004170528,0.009267841,29329,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.13960114,0.86039886,0,0,0,0,0,53796,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.096907216,0.903092784,0,0,0,0,0,57611,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.3174946,0.645788337,0,0.005399568,0,0,0.031317495,32468,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.10701107,0.880442804,0,0,0,0,0.012546125,38087,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.063829787,0.896518375,0,0,0,0,0.039651838,42917,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.510017172,0.46451059,0,0,0.025472238,0,0,68025,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.488321564,0.511678436,0,0,0,0,0,88244,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.445971268,0.554028732,0,0,0,0,0,59475,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.404342723,0.58685446,0,0,0.008802817,0,0,72816,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.356563246,0.633412888,0,0,0,0,0.010023866,56250,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.560240964,0.412924425,0.006024096,0,0,0,0.020810515,67773,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.608803472,0.385616863,0,0,0.005579665,0,0,95438,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.466725044,0.507880911,0,0,0.014886165,0,0.010507881,61094,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.579825258,0.413820492,0,0,0.006354249,0,0,91156,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.628683694,0.345776031,0,0.025540275,0,0,0,81898,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.351720047,0.632858837,0,0,0,0,0.015421115,52232,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.313666466,0.67037929,0,0.00090307,0,0,0.015051174,76667,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.201174743,0.798825257,0,0,0,0,0,50521,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.679159802,0.309308072,0,0,0.011532125,0,0,73641,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.428323699,0.561849711,0,0,0.003468208,0,0.006358382,54783,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.211785298,0.762543757,0,0,0.016919487,0,0.008751459,51525,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.374881066,0.62036156,0,0,0,0,0.004757374,48875,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.102387268,0.880636605,0,0,0.00795756,0,0.009018568,50448,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.120985482,0.879014518,0,0,0,0,0,75527,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.580721003,0.419278997,0,0,0,0,0,78917,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.490599295,0.490011751,0,0,0.007050529,0.007050529,0.005287897,61842,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.108833577,0.88238165,0.004392387,0,0,0,0.004392387,68750,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.591658584,0.391367604,0,0,0,0,0.016973812,69564,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.776804339,0.223195661,0,0,0,0,0,75075,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.620165746,0.374309392,0,0,0.005524862,0,0,84643,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.50343879,0.492434663,0,0,0,0,0.004126547,77130,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.50611413,0.49388587,0,0,0,0,0,58516,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.654310345,0.280172414,0,0.065517241,0,0,0,93600,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.433070866,0.551896922,0,0,0,0,0.015032212,51242,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.243284728,0.73752878,0,0,0,0,0.019186493,54063,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.137369034,0.842840512,0,0,0.019790454,0,0,48464,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.237265416,0.721179625,0,0,0.006702413,0,0.034852547,85625,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.710084034,0.280462185,0,0,0.009453782,0,0,74446,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.137656428,0.825369738,0.002844141,0,0,0,0.034129693,72923,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.479060266,0.520939734,0,0,0,0,0,95804,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.398561151,0.58705036,0,0,0,0,0.014388489,44514,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.285240464,0.688225539,0,0,0,0.009950249,0.016583748,27188,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.16214511,0.747634069,0.022082019,0,0.003785489,0,0.064353312,25899,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.038878843,0.928571429,0,0.008137432,0,0,0.024412297,68226,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,0,33.65,0.153846154,0.837606838,0.008547009,0,0,0,0,44500,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,0,33.65,0.338954469,0.653456998,0,0,0,0,0.007588533,27341,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.319084629,0.680915371,0,0,0,0,0,41578,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,0,33.65,0.613244296,0.371730662,0,0,0.015025042,0,0,104538,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,0,33.65,0.360841424,0.625674218,0,0,0.004854369,0,0.008629989,75597,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,0,33.65,0.424139603,0.575860397,0,0,0,0,0,67829,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.109278351,0.868728522,0,0.021993127,0,0,0,40417,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.399879008,0.594071385,0,0,0.006049607,0,0,53206,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.084680026,0.868131868,0.006464124,0.012928248,0.027795734,0,0,47527,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,3.87,35.87,0.375615764,0.591133005,0.009852217,0,0,0,0.023399015,30764,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.547680412,0.440721649,0,0.011597938,0,0,0,97500,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.430550059,0.55718243,0,0,0,0,0.012267511,81504,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,0,33.65,0.315132605,0.677067083,0,0.007800312,0,0,0,84000,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.111235955,0.863483146,0,0,0,0,0.025280899,31023,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.233990148,0.753694581,0,0,0,0,0.012315271,62228,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.525782283,0.459233142,0,0.006170119,0,0,0.008814456,55226,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,0,33.65,0.662276576,0.337723424,0,0,0,0,0,137292,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.070545455,0.929454545,0,0,0,0,0,101732,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,0,33.65,0.359366466,0.625341344,0,0.001638449,0,0.004369197,0.009284544,66393,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.370283019,0.606132075,0,0.005306604,0,0,0.018278302,41400,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.437192669,0.562807331,0,0,0,0,0,99448,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.105086641,0.871436557,0,0,0.0039128,0,0.019564002,50990,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.142380423,0.84538376,0,0,0.006674082,0,0.005561735,85577,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.02020202,0.977633478,0,0,0,0,0.002164502,61979,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.168485999,0.810156621,0,0,0.007593735,0,0.013763645,82610,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.316639742,0.675282714,0,0,0,0,0.008077544,58102,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.200236267,0.781453042,0.005316007,0.003544005,0,0,0.009450679,21227,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.212887828,0.780429594,0,0,0,0,0.006682578,80250,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.343820225,0.656179775,0,0,0,0,0,99761,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.321972444,0.678027556,0,0,0,0,0,55625,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.202241715,0.791423002,0,0.006335283,0,0,0,88534,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.466893039,0.521222411,0,0.01188455,0,0,0,92161,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.272143774,0.721437741,0,0,0,0,0.006418485,80769,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.046213094,0.936456996,0,0,0.007702182,0,0.009627728,56071,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.268518519,0.731481481,0,0,0,0,0,67500,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.47375243,0.523655217,0,0,0,0,0.002592353,27770,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.037804878,0.929268293,0,0.020731707,0.012195122,0,0,60250,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.489567233,0.505409583,0,0,0,0,0.005023184,31548,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,0,33.65,0.513513514,0.486486486,0,0,0,0,0,66444,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.450643777,0.516094421,0,0,0,0,0.033261803,45539,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.327516779,0.672483221,0,0,0,0,0,82353,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.12492564,0.859012493,0,0,0,0,0.016061868,21133,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,0,33.65,0.095011876,0.899049881,0,0,0,0,0.005938242,36473,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.241834862,0.746422018,0,0,0.004036697,0,0.007706422,90724,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.04505814,0.946947674,0,0,0,0,0.007994186,35482,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.176668914,0.813216453,0,0,0,0,0.010114633,31966,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.040883074,0.959116926,0,0,0,0,0,35558,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.243460765,0.734406439,0,0,0,0,0.022132797,29947,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.3,0.694545455,0,0,0,0.005454545,0,16745,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.012385138,0.976028765,0,0.005593288,0,0,0.005992809,24003,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.341704718,0.643835616,0,0,0,0,0.014459665,31475,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.064439141,0.910501193,0,0,0,0,0.025059666,36000,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.242833052,0.728499157,0,0,0,0,0.028667791,41369,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.032397408,0.967602592,0,0,0,0,0,41722,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.222540592,0.76504298,0,0,0,0,0.012416428,32263,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.254601227,0.735173824,0,0,0,0,0.010224949,33256,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.167567568,0.821021021,0,0.004804805,0,0,0.006606607,19276,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.2103265,0.783599089,0,0,0,0,0.006074412,15558,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.164203612,0.822660099,0,0,0,0.004926108,0.008210181,42046,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.179890561,0.779069767,0,0,0,0,0.041039672,39205,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.441297631,0.547373841,0,0,0.011328527,0,0,49318,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,0,33.65,0.251950948,0.716833891,0,0,0.006688963,0,0.024526198,74561,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.179715302,0.791814947,0,0,0,0,0.028469751,32895,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.47648686,0.502074689,0,0.006915629,0,0,0.014522822,38274,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.244496487,0.721311475,0,0,0,0,0.034192037,34759,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.302689181,0.692933083,0.004377736,0,0,0,0,25647,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,0,33.65,0.252205501,0.740010379,0,0,0.00363259,0,0.004151531,37384,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,0,33.65,0.483208955,0.516791045,0,0,0,0,0,67500,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,0,33.65,0.1692607,0.801167315,0,0,0,0,0.029571984,33825,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,0,33.65,0.181937173,0.786649215,0,0,0,0,0.031413613,31127,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,0,33.65,0.076740506,0.916139241,0,0,0,0,0.007120253,39840,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,0,33.65,0.304272014,0.675675676,0,0.006102877,0.006538797,0,0.007410636,50048,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.357538036,0.609266943,0,0,0,0,0.033195021,32895,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,0,33.65,0.288784419,0.707186031,0,0,0,0,0.00402955,31156,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.32388664,0.603238866,0,0,0,0,0.072874494,31266,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.254707113,0.745292887,0,0,0,0,0,33006,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.406882591,0.561403509,0,0.003373819,0,0,0.028340081,28966,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.517715494,0.443680592,0,0.024854574,0,0.004759387,0.008989952,90917,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.208465608,0.783068783,0,0,0,0,0.008465608,21209,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.192928517,0.770945427,0,0,0,0.006917756,0.029208301,26791,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.15801105,0.824309392,0,0,0,0,0.017679558,24063,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.183152521,0.811742183,0,0.005105297,0,0,0,28161,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.017624021,0.94386423,0.016971279,0.014360313,0,0,0.007180157,35400,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.199839486,0.761637239,0,0,0,0.011235955,0.027287319,35769,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.319717203,0.65043205,0,0,0,0,0.029850746,32351,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.197440585,0.775137112,0,0,0,0,0.027422303,28932,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.047979798,0.951178451,0,0,0,0,0.000841751,27170,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.01462766,0.98537234,0,0,0,0,0,22689,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.266115702,0.733884298,0,0,0,0,0,31914,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.023003615,0.976996385,0,0,0,0,0,33011,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.383278146,0.59602649,0,0,0,0,0.020695364,53443,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.301547678,0.661008487,0.00449326,0.01347978,0.003994009,0,0.015476785,59420,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.156022289,0.811401629,0,0,0,0,0.032576082,41414,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.414814815,0.567078189,0,0,0,0,0.018106996,61226,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.246220302,0.712203024,0,0,0,0,0.041576674,20251,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.281903766,0.680439331,0.005230126,0,0.003138075,0.003661088,0.025627615,27036,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.110677083,0.861328125,0,0,0,0,0.027994792,18246,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.360182371,0.639817629,0,0,0,0,0,20726,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.304086538,0.664663462,0,0,0,0,0.03125,25735,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.45677889,0.53867152,0,0,0.004549591,0,0,27938,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.232727273,0.721454545,0,0.009454545,0,0.002181818,0.034181818,28550,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.184827586,0.815172414,0,0,0,0,0,22250,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.128813559,0.846779661,0.014237288,0,0,0,0.010169492,41883,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.176141659,0.765144455,0,0,0,0,0.058713886,22908,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,0,33.65,0.163376447,0.836623553,0,0,0,0,0,33118,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,0,33.65,0.189772727,0.775,0,0.005681818,0,0,0.029545455,35595,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.205616851,0.739217653,0,0,0,0,0.055165496,22484,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.228971963,0.771028037,0,0,0,0,0,23750,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.100758397,0.854821235,0,0,0,0,0.044420368,16599,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.344383057,0.637200737,0,0,0,0,0.018416206,15881,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.417197452,0.562632696,0,0.012738854,0,0,0.007430998,56458,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.271705822,0.718079673,0,0,0,0,0.010214505,19701,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.264227642,0.662601626,0,0.012195122,0,0,0.06097561,23333,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.262515263,0.717948718,0,0,0,0.006105006,0.013431013,41239,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.077939234,0.907529723,0,0.007926024,0,0.00660502,0,27099,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.148984199,0.811512415,0,0,0,0,0.039503386,20250,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,0,33.65,0.513097072,0.466101695,0.008474576,0,0.012326656,0,0,170125,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.341176471,0.63315508,0,0.013903743,0,0,0.011764706,31039,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.372677596,0.627322404,0,0,0,0,0,59125,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.330390921,0.64186633,0,0,0,0,0.027742749,31766,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
10.15,1.74,35.26,0.226109215,0.726109215,0,0,0,0,0.04778157,24712,12.13,10.39,6.26,9.4,10.34,1028,7753,159939,168720
