Geography,Geography,Geography,Geography,Geography,Geography,Geography,Geography,Geography,Geography,Geography,Geography,Geography,Geography,Geography,Geography
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.631,-112.402,776,0.8986335,0.004518554,0.894115
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.631,-112.377,776,2.056336,0.002691904,2.053644
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.631,-112.351,776,1.0324,0.001972982,1.030427
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.617,-112.443,776,1.419874,0,1.419874
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.602,-112.432,776,8.909858,0.02777001,8.882088
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.617,-112.402,776,0.9000624,0.003308509,0.896754
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.617,-112.385,776,0.9908633,0.002637078,0.9882262
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.616,-112.368,776,1.000894,0,1.000894
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.616,-112.351,776,0.9885417,0,0.9885417
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.588,-112.402,776,0.9178351,0.004415851,0.9134193
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.602,-112.385,776,0.9980247,0,0.9980247
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.588,-112.385,776,1.001923,0,1.001923
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.595,-112.359,776,3.978607,0.008586526,3.970021
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.602,-112.338,776,0.4785567,0.002545186,0.4760115
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.602,-112.33,776,0.5140518,0,0.5140518
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.587,-112.316,776,0.8148181,0.001661784,0.8131563
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.573,-112.329,776,5.425352,0.02355146,5.401801
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.566,-112.406,776,14.08875,0.03338896,14.05536
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.531,-112.35,776,0.9909849,0,0.9909849
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.515,-112.35,776,0.9611396,0.002256767,0.9588828
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.437,-112.363,776,1.440132,0,1.440132
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.432,-112.349,776,0.2860511,0,0.2860511
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.428,-112.346,776,0.8650654,0.001129735,0.8639356
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.643,-112.143,776,0.5458739,0,0.5458739
22.88,21,16.9,0.392,5.48,89.3,3.9,19.1,1453,2856,33.397,-111.814,1087,0.5055329,0,0.5055329
22.88,21,16.9,0.392,5.48,89.3,3.9,19.1,1453,2856,33.404,-111.832,1087,0.4898818,0,0.4898818
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.618,-112.125,776,0.9900883,0,0.9900883
22.88,21,16.9,0.392,5.48,89.3,3.9,19.1,1453,2856,33.759,-111.908,1087,8.989759,0.000622397,8.989137
22.88,21,16.9,0.392,5.48,89.3,3.9,19.1,1453,2856,33.317,-111.959,1087,2.062765,0,2.062765
22.88,21,16.9,0.392,5.48,89.3,3.9,19.1,1453,2856,33.662,-111.908,1087,2.609,0,2.609
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.651,-112.124,776,0.5748235,0.000286102,0.5745374
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.605,-112.005,776,1.051479,0.001852904,1.049626
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.198,-112.422,776,284.2678,0,284.2678
24.9,2,20,0.368,5.35,94.8,4,23.5,821,3756,32.942,-112.989,568,510.9028,0.08131158,510.8215
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.371,-112.436,776,7.35673,0,7.35673
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.339,-112.435,776,13.83641,0,13.83641
22.88,21,16.9,0.392,5.48,89.3,3.9,19.1,1453,2856,33.619,-111.934,1087,0.8439109,0,0.8439109
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.633,-112.017,776,0.3686542,0,0.3686542
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.619,-112.022,776,0.774853,0,0.774853
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.608,-112.026,776,1.720952,0,1.720952
22.88,21,16.9,0.392,5.48,89.3,3.9,19.1,1453,2856,33.226,-111.772,1087,1.972638,0,1.972638
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.521,-112.022,776,1.39511,0.03078354,1.364326
22.88,21,16.9,0.392,5.48,89.3,3.9,19.1,1453,2856,33.513,-111.969,1087,3.068255,0.001744796,3.06651
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.633,-112.083,776,1.198327,0.003740944,1.194586
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.619,-112.082,776,2.370958,0.002753295,2.368205
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.633,-112.039,776,0.9362611,0,0.9362611
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.619,-112.044,776,0.9616234,0,0.9616234
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.633,-112.108,776,0.9509465,0,0.9509465
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.626,-112.055,776,2.015373,0.001547884,2.013825
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.606,-112.082,776,0.8468452,0,0.8468452
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.594,-112.082,776,2.72978,0,2.72978
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.624,-112.229,776,1.861356,0.01673985,1.844616
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.603,-112.211,776,1.003899,0,1.003899
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.628,-112.211,776,0.9119471,0.008437491,0.9035096
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.603,-112.229,776,1.008838,0,1.008838
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.621,-112.211,776,1.017282,0.004179942,1.013102
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.629,-112.244,776,1.147027,0.001350199,1.145677
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.617,-112.247,776,0.9937,0.005416628,0.9882833
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.601,-112.249,776,0.9277765,0,0.9277765
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.593,-112.305,776,1.021546,0.006249064,1.015297
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.573,-112.305,776,0.7699777,0,0.7699777
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.591,-112.276,776,1.884981,0.01013094,1.87485
22.88,21,16.9,0.392,5.48,89.3,3.9,19.1,1453,2856,33.272,-111.695,1087,0.7008272,0,0.7008272
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.506,-112.074,776,0.4005293,0.003815462,0.3967138
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.721,-112.085,776,9.035924,0.05798598,8.977938
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.499,-112.106,776,0.3734882,0.0038255,0.3696627
22.88,21,16.9,0.392,5.48,89.3,3.9,19.1,1453,2856,33.382,-111.987,1087,0.4404685,0,0.4404685
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.74,-112.038,776,21.57793,0.01022321,21.56771
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.502,-112.233,776,0.4753493,0,0.4753493
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.502,-112.212,776,0.5753162,0,0.5753162
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.502,-112.226,776,0.5141186,0,0.5141186
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.504,-112.212,776,0.4162089,0,0.4162089
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.491,-112.16,776,0.4549901,0.003541329,0.4514488
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.488,-112.208,776,0.4991687,0,0.4991687
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.487,-112.232,776,0.5427141,0,0.5427141
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.487,-112.216,776,0.4993154,0,0.4993154
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.491,-112.225,776,0.2350432,0,0.2350432
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.484,-112.225,776,0.2164902,0,0.2164902
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.488,-112.199,776,0.4709126,0,0.4709126
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.485,-112.16,776,0.5380295,0.003530904,0.5344986
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.488,-112.143,776,1.000204,0.006473775,0.9937301
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.502,-112.143,776,1.002743,0,1.002743
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.488,-112.079,776,0.5461944,0,0.5461944
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.488,-112.069,776,0.505839,0,0.505839
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.487,-112.056,776,1.00642,0.002797696,1.003622
22.88,21,16.9,0.392,5.48,89.3,3.9,19.1,1453,2856,33.763,-111.989,1087,0.5124267,0,0.5124267
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.487,-112.043,776,0.3170096,0.003711986,0.3132976
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.488,-112.039,776,0.6910333,0.004456391,0.6865769
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.491,-112.022,776,0.5006413,0,0.5006413
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.488,-112.009,776,0.512824,0,0.512824
22.88,21,16.9,0.392,5.48,89.3,3.9,19.1,1453,2856,33.488,-112,1087,0.5103236,0,0.5103236
22.88,21,16.9,0.392,5.48,89.3,3.9,19.1,1453,2856,33.488,-111.964,1087,1.239057,0.01733792,1.221719
22.88,21,16.9,0.392,5.48,89.3,3.9,19.1,1453,2856,33.473,-111.97,1087,0.7382432,0,0.7382432
22.88,21,16.9,0.392,5.48,89.3,3.9,19.1,1453,2856,33.459,-111.974,1087,0.3457626,0,0.3457626
22.88,21,16.9,0.392,5.48,89.3,3.9,19.1,1453,2856,33.46,-111.955,1087,2.621581,0.03589515,2.585685
22.88,21,16.9,0.392,5.48,89.3,3.9,19.1,1453,2856,33.473,-111.987,1087,1.01198,0,1.01198
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.473,-112.009,776,0.5117055,0,0.5117055
22.88,21,16.9,0.392,5.48,89.3,3.9,19.1,1453,2856,33.473,-112,1087,0.5083066,0,0.5083066
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.469,-112.023,776,0.2733499,0.002357926,0.270992
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.473,-112.022,776,0.7352632,0.004942494,0.7303208
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.473,-112.043,776,0.5035178,0,0.5035178
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.473,-112.074,776,1.025013,0,1.025013
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.473,-112.126,776,1.000206,0,1.000206
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.473,-112.147,776,0.438897,0,0.438897
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.513,-112.126,776,0.5012437,0,0.5012437
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.47,-112.16,776,0.505558,0,0.505558
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.477,-112.178,776,0.5035981,0,0.5035981
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.47,-112.178,776,0.5017259,0,0.5017259
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.47,-112.195,776,0.4896911,0,0.4896911
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.477,-112.195,776,0.4881358,0,0.4881358
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.459,-112.195,776,0.9678149,0,0.9678149
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.464,-112.169,776,0.4811567,0,0.4811567
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.457,-112.212,776,0.7509873,0,0.7509873
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.466,-112.221,776,2.163587,0,2.163587
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.437,-112.221,776,3.972996,0,3.972996
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.406,-112.221,776,4.270603,0.001787267,4.268816
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.423,-112.187,776,2.999362,0,2.999362
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.414,-112.169,776,8.463375,0.02437579,8.439
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.457,-112.143,776,0.726064,0,0.726064
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.459,-112.091,776,1.004429,0,1.004429
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.455,-112.074,776,0.5035571,0,0.5035571
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.455,-112.061,776,0.2604989,0,0.2604989
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.462,-112.056,776,0.488432,0,0.488432
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.502,-112.16,776,0.9900312,0,0.9900312
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.462,-112.022,776,0.4958409,0.001582247,0.4942587
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.455,-112.017,776,0.2465154,0,0.2465154
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.459,-112.004,776,0.6038105,0.005250217,0.5985603
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.457,-112.004,776,0.414117,0.004869907,0.4092471
22.88,21,16.9,0.392,5.48,89.3,3.9,19.1,1453,2856,33.458,-111.987,1087,0.9634053,3.32E-05,0.9633721
22.88,21,16.9,0.392,5.48,89.3,3.9,19.1,1453,2856,33.446,-111.996,1087,2.058243,0.008903902,2.049339
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.444,-112.057,776,1.010654,0,1.010654
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.448,-112.091,776,0.5149202,0,0.5149202
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.44,-112.091,776,0.5041568,0,0.5041568
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.444,-112.104,776,0.4635126,0,0.4635126
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.484,-112.022,776,0.5045031,0,0.5045031
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.444,-112.126,776,0.9812632,0,0.9812632
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.43,-112.126,776,1.001262,0,1.001262
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.575,-112.074,776,1.012216,0.001308114,1.010908
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.415,-112.004,776,2.793892,0.03498163,2.758911
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.414,-112.047,776,1.595735,0.0126962,1.583039
22.88,21,16.9,0.392,5.48,89.3,3.9,19.1,1453,2856,33.547,-111.952,1087,4.969456,0.00125406,4.968202
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.399,-112.142,776,1.007674,0,1.007674
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.767,-112.151,776,21.69098,0.01306608,21.67791
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.399,-112.091,776,0.9992571,0,0.9992571
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.399,-112.069,776,0.5018147,0,0.5018147
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.399,-112.078,776,0.497337,0,0.497337
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.4,-112.056,776,0.9920123,0,0.9920123
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.683,-112.283,776,1.004759,0,1.004759
22.88,21,16.9,0.392,5.48,89.3,3.9,19.1,1453,2856,33.503,-111.983,1087,0.5669069,0.006249064,0.5606578
22.88,21,16.9,0.392,5.48,89.3,3.9,19.1,1453,2856,33.388,-111.987,1087,0.5585343,0,0.5585343
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.393,-112.013,776,3.072936,0,3.072936
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.502,-112.178,776,1.0144,0,1.0144
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.385,-112.056,776,1.013605,0,1.013605
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.385,-112.073,776,0.9986853,0,0.9986853
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.385,-112.091,776,0.9961725,0,0.9961725
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.385,-112.21,776,2.522187,0,2.522187
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.385,-112.177,776,0.9920521,0,0.9920521
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.385,-112.16,776,0.9897173,0,0.9897173
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.385,-112.142,776,0.9952509,0,0.9952509
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.399,-112.125,776,0.9976919,0.000278766,0.9974131
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.36,-112.205,776,2.683032,0.000233206,2.682799
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.351,-112.177,776,3.037268,0,3.037268
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.369,-112.152,776,1.990119,0.03986737,1.950252
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.336,-112.152,776,4.891448,0,4.891448
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.374,-112.1,776,2.983417,0,2.983417
22.88,21,16.9,0.392,5.48,89.3,3.9,19.1,1453,2856,33.287,-111.816,1087,1.723526,0,1.723526
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.366,-112.074,776,1.356709,0,1.356709
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.367,-112.057,776,1.361752,0,1.361752
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.367,-112.009,776,3.050786,0,3.050786
22.88,21,16.9,0.392,5.48,89.3,3.9,19.1,1453,2856,33.352,-111.986,1087,0.5118375,0,0.5118375
22.88,21,16.9,0.392,5.48,89.3,3.9,19.1,1453,2856,33.357,-111.975,1087,0.4566423,0,0.4566423
22.88,21,16.9,0.392,5.48,89.3,3.9,19.1,1453,2856,33.328,-111.993,1087,0.4284835,0,0.4284835
22.88,21,16.9,0.392,5.48,89.3,3.9,19.1,1453,2856,33.298,-111.984,1087,1.430746,0,1.430746
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.298,-112.006,776,0.9531492,0.04040328,0.912746
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.299,-112.024,776,1.014551,0,1.014551
22.88,21,16.9,0.392,5.48,89.3,3.9,19.1,1453,2856,33.355,-111.983,1087,0.3558237,0,0.3558237
22.88,21,16.9,0.392,5.48,89.3,3.9,19.1,1453,2856,33.327,-111.976,1087,0.4199209,0,0.4199209
22.88,21,16.9,0.392,5.48,89.3,3.9,19.1,1453,2856,33.326,-111.984,1087,0.3836555,0,0.3836555
22.88,21,16.9,0.392,5.48,89.3,3.9,19.1,1453,2856,33.313,-111.986,1087,1.322339,0,1.322339
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.66,-112.228,776,0.8035119,0.04505465,0.7584572
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.31,-112.012,776,0.8863925,0,0.8863925
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.298,-112.048,776,1.54482,0.000267955,1.544552
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.3,-112.074,776,1.716335,0,1.716335
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.312,-112.062,776,2.20495,0.011146,2.193804
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.298,-112.124,776,1.724492,0.000289577,1.724203
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.298,-112.101,776,1.203202,0,1.203202
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.356,-112.104,776,2.566216,0,2.566216
22.88,21,16.9,0.392,5.48,89.3,3.9,19.1,1453,2856,33.248,-111.626,1087,9.427822,0.007405054,9.420418
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.473,-112.141,776,0.5610308,0,0.5610308
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.732,-112.192,776,2.06973,0,2.06973
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.502,-112.195,776,0.9671609,0.009649466,0.9575114
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.473,-112.035,776,0.5035668,0.002039778,0.501527
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.674,-112.216,776,1.311987,0.002328196,1.309659
22.88,21,16.9,0.392,5.48,89.3,3.9,19.1,1453,2856,33.43,-111.693,1087,1.000233,0,1.000233
22.88,21,16.9,0.392,5.48,89.3,3.9,19.1,1453,2856,33.43,-111.728,1087,1.000009,0,1.000009
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.646,-112.2,776,0.9213603,0.001327419,0.9200329
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.444,-112.039,776,1.029125,0,1.029125
22.88,21,16.9,0.392,5.48,89.3,3.9,19.1,1453,2856,33.276,-111.678,1087,1.176654,0.004854077,1.1718
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.562,-112.051,776,1.567015,0.003938242,1.563077
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.679,-112.143,776,0.8686384,0,0.8686384
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.725,-112.176,776,2.165588,0,2.165588
22.88,21,16.9,0.392,5.48,89.3,3.9,19.1,1453,2856,33.313,-111.903,1087,0.9702037,0,0.9702037
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.692,-112.124,776,1.365238,0,1.365238
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.685,-112.076,776,5.783663,0.02270512,5.760958
22.88,21,16.9,0.392,5.48,89.3,3.9,19.1,1453,2856,33.314,-111.816,1087,0.9929154,0,0.9929154
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.465,-112.358,776,3.928208,0.01335682,3.914851
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.673,-112.087,776,0.7621259,0,0.7621259
22.88,21,16.9,0.392,5.48,89.3,3.9,19.1,1453,2856,33.314,-111.702,1087,2.085209,0,2.085209
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.56,-112.074,776,1.024806,0.01003364,1.014772
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.721,-112.15,776,1.72849,0,1.72849
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.473,-112.212,776,1.002564,0,1.002564
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.678,-112.004,776,5.930345,0.04225039,5.888094
22.88,21,16.9,0.392,5.48,89.3,3.9,19.1,1453,2856,33.69,-111.979,1087,0.8705716,0,0.8705716
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.459,-112.126,776,0.9996598,0,0.9996598
22.88,21,16.9,0.392,5.48,89.3,3.9,19.1,1453,2856,33.668,-111.951,1087,10.41063,0.07661039,10.33402
22.88,21,16.9,0.392,5.48,89.3,3.9,19.1,1453,2856,33.263,-111.652,1087,2.488709,0.004331294,2.484378
22.88,21,16.9,0.392,5.48,89.3,3.9,19.1,1453,2856,33.284,-111.867,1087,1.055646,0,1.055646
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.66,-112.299,776,1.031798,0.000674521,1.031124
22.88,21,16.9,0.392,5.48,89.3,3.9,19.1,1453,2856,33.253,-111.873,1087,1.490765,0.06804703,1.422718
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.575,-112.195,776,0.9605118,0,0.9605118
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.575,-112.178,776,0.9906328,0,0.9906328
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.56,-112.091,776,0.991754,0,0.991754
22.88,21,16.9,0.392,5.48,89.3,3.9,19.1,1453,2856,33.284,-111.85,1087,1.024851,0,1.024851
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.488,-112.191,776,0.5027186,0,0.5027186
22.88,21,16.9,0.392,5.48,89.3,3.9,19.1,1453,2856,33.269,-111.876,1087,2.035826,0,2.035826
24.9,7,18.7,0.362,5.34,92.6,4.1,21.6,1125,3366,33.66,-112.243,776,1.192643,0.04193687,1.150706
